title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
宜家 DIMPA 大号拉链购物袋。,大号半透明自封袋,5.3,https://cf.shopee.co.th/file/th-11134207-7qula-lg3x5u52d8gf69,http://shopee.co.th/product/83553469/20848108383,女包,P0-托特包,IVCN2026082130247,136794857787,https://detail.1688.com/offer/907364464224.html?spm=a26352.b28411319.offerlist.5.247d1e62yyQS8Q,高单量基本盘,0920新增,20848108383,5.63,有白名单价格，货盘查询,1
ASALOOG 儿童果冻珍珠手提袋 货号：B62-3,12件套,3,https://cf.shopee.com.br/file/br-11134207-7r98o-lkl4w0xic04cd8,http://shopee.com.br/product/446373207/20997277304,女包,P0-托特包,IVCN2026082413229,229387919539,https://detail.1688.com/offer/888378974135.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,20997277304,3.3,有白名单价格，货盘查询,2
ASALOOG 儿童果冻珍珠手提袋 货号：B62-3,12件套带吊坠,38.4,https://cf.shopee.com.br/file/br-11134207-7r98o-mdc53m4n188x8c,http://shopee.com.br/product/446373207/20997277304,女包,P0-托特包,IVCN2026092070993,219178128559,https://detail.1688.com/offer/793488722313.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,20997277304,42.24,有白名单价格，货盘查询,2
手提包 迷你手提包 Beg Wanita Viral 2026 Murah 免运费 男女通用【FLEVIET,黑色的,8,https://cf.shopee.com.my/file/sg-11134201-820lx-mnpnx5rvkkjk1f,http://shopee.com.my/product/611548936/21095318998,女包,P0-托特包,IVCN2026082130251,184756826087,https://detail.1688.com/offer/963926174113.html?spm=a26352.b28411319.offerlist.7.24ed1e62cmvbIr,高单量基本盘,0920新增,21095318998,8.8,有白名单价格，货盘查询,1
Amywanders 🍒Mon Chéri🍒 雨伞布袋,灰色的,42,https://cf.shopee.co.th/file/th-11134207-7r992-lmhmfzlpp53b0f,http://shopee.co.th/product/1133701/21293683643,女包,P0-托特包,IVCN2026092071140,166125535121,https://detail.1688.com/offer/1036766971038.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=00f08f4e4fdf40e2a617bce65eab400b&sessionid=3cbd52a6451547c480e259a809c259b2,高单量基本盘,0921新增,21293683643,46.2,有白名单价格，货盘查询,2
Amywanders 🍒Mon Chéri🍒 雨伞布袋,红色的,42,https://cf.shopee.co.th/file/th-11134207-81ztp-mgkxcyyceux559,http://shopee.co.th/product/1133701/21293683643,女包,P0-托特包,IVCN2026092071140,69439740083,https://detail.1688.com/offer/1036766971038.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=00f08f4e4fdf40e2a617bce65eab400b&sessionid=3cbd52a6451547c480e259a809c259b2,高单量基本盘,0921新增,21293683643,46.2,有白名单价格，货盘查询,2
冒险PVC单肩/手提包 Celeste,冒险PVC单肩/手提包 Celeste,8.8,https://cf.shopee.ph/file/060c97e41a4df201c694ee69791ed762,http://shopee.ph/product/319206675/21512030796,女包,P0-托特包,IVCN2026092072350,144856544925,https://detail.1688.com/offer/860703712951.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0921新增,21512030796,8.8,无白名单价格,1
GILAN Amis TCS002 女士手提包（2 种颜色可选） - 可装笔记本电脑和 A4 文件,黑色的,12.8,https://cf.shopee.vn/file/vn-11134207-7qukw-lfjhurufpif89d,http://shopee.vn/product/466950089/21978451310,女包,P0-托特包,IVCN2026082130280,165826513771,https://detail.1688.com/offer/893256194553.html?spm=a26352.b28411319.offerlist.30.215a1e62PL6tSU,高单量基本盘,0920新增,21978451310,14.08,有白名单价格，货盘查询,1
迷你棉布袋礼品高级包装 15x15,30,13.2,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6v8um43k4nea,http://shopee.com.br/product/774026879/22094239357,女包,P0-托特包,IVCN2026082412958,109724621227,https://detail.1688.com/offer/851547869559.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,22094239357,14.52,有白名单价格，货盘查询,3
迷你棉布袋礼品高级包装 15x15,20,14.76,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6v8um43k4nea,http://shopee.com.br/product/774026879/22094239357,女包,P0-托特包,IVCN2026082412958,109724621226,https://detail.1688.com/offer/624137347459.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=3c714f8bef6440118dd6cd360e30d482&sessionid=fec66f7e273d4c7ab19f861c09a992b0,高单量基本盘,0920新增,22094239357,14.76,无白名单价格,3
迷你棉布袋礼品高级包装 15x15,40,21.2,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6v8um43k4nea,http://shopee.com.br/product/774026879/22094239357,女包,P0-托特包,IVCN2026082412958,315498905771,https://detail.1688.com/offer/653706398834.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,22094239357,23.32,有白名单价格，货盘查询,3
26升大容量沙滩包，防水，彩虹图案，带腕带和手机口袋,紫薰衣草,34.66,https://cf.shopee.com.br/file/sg-11134201-82602-mji6gq7v4t8gb4,http://shopee.com.br/product/1323874433/22098856729,女包,P0-托特包,IVCN2026062323855,238790547667,https://detail.1688.com/offer/978902847042.html?spm=a26352.b28411319.offerlist.6.2b961e62qMuO8C,高单量基本盘,0920新增,22098856729,38.13,有白名单价格，货盘查询,1
Rebecca Bonbon 女士大号托特包，尼龙健身包，带心形钥匙扣和隔层,所以,29.8,https://cf.shopee.com.br/file/br-11134207-81z1k-mgb18aatf3et90,http://shopee.com.br/product/333565649/22098910116,女包,P0-托特包,IVCN2026092072102,189181223548,https://detail.1688.com/offer/1055436516375.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i45&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,22098910116,32.78,有白名单价格，货盘查询,1
新款 Anello 手提包/单肩包。大容量，内部空间宽敞，面料和肩带均印有图案。尺寸大，适合各种风格。现货供应。,927# 黑色,27.14,https://cf.shopee.co.th/file/th-11134207-7r98o-lkkpw2sljae2c2,http://shopee.co.th/product/341929673/22251749699,女包,P0-托特包,IVCN2026092071482,146980961245,https://detail.1688.com/offer/1069116481833.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,22251749699,27.14,无白名单价格,1
女士大号真皮手提包/单肩包，适合工作/日常使用，复古PU皮革,卡其色,37,https://cf.shopee.com.br/file/br-11134207-7r98o-m6jppw05c407f1,http://shopee.com.br/product/377126536/22298240193,女包,P0-托特包,IVCN2026092071755,199171791144,https://detail.1688.com/offer/1077389413530.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,22298240193,40.7,有白名单价格，货盘查询,1
简单明了的DVL Largo,DVL 栗子,24.83,https://cf.shopee.ph/file/ph-11134207-820l9-mnv8cg41p24g97,http://shopee.ph/product/739458822/22525912342,女包,P0-托特包,IVCN2026092071880,183895703955,https://detail.1688.com/offer/741973492288.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146915b17524891877801400e174c&token=IsW5q%2FrBJvDKLisBdusIsG8XjvATugFkp3P3k0u4P2vp8bbhhgqQaFPSEoAxfwIp,品牌品,0921新增,22525912342,24.83,无白名单价格,1
12 个帆布手提袋（底部可扩展）,12x14x3英寸，无拉链（12件）,24.33,https://cf.shopee.co.th/file/th-11134207-7r98z-lofk7l0n6ap067,http://shopee.co.th/product/238140530/22586982417,女包,P0-托特包,IVCN202607270853,255045703768,https://detail.1688.com/offer/614173040148.html?spm=a26352.b28411319.offerlist.159.21261e62im1qgd,高单量基本盘,0920新增,22586982417,24.33,无白名单价格,3
12 个帆布手提袋（底部可扩展）,12x14x3英寸，带拉链（12个袋子）,12.24,https://cf.shopee.co.th/file/th-11134207-7r98z-lofk7l0n6ap067,http://shopee.co.th/product/238140530/22586982417,女包,P0-托特包,IVCN202607270853,255045703767,https://detail.1688.com/offer/563118459387.html?spm=a26352.b28411319.offerlist.31.45cd1e62FayEo2&cosite=-&tracelog=p4p&_p_isad=1&clickid=4ec7693adf14411a91d9b260f1a9544a&sessionid=42501b0532868206ed95bfa8dca9b9e5,高单量基本盘,0920新增,22586982417,13.46,有白名单价格，货盘查询,3
12 个帆布手提袋（底部可扩展）,10x12x2英寸，无拉链（12件）,15.77,https://cf.shopee.co.th/file/th-11134207-7r98w-lofk7l0n4w4kd8,http://shopee.co.th/product/238140530/22586982417,女包,P0-托特包,IVCN202607270853,255045703766,https://detail.1688.com/offer/614173040148.html?spm=a26352.b28411319.offerlist.159.21261e62im1qgd,高单量基本盘,0920新增,22586982417,15.77,无白名单价格,3
女士二合一保温包，可装15.6英寸笔记本电脑和大容量午餐盒,所以,24.35,https://cf.shopee.com.br/file/br-11134207-820m9-mr0vt2i0fls762,http://shopee.com.br/product/518270617/22594338419,女包,P0-托特包,IVCN2026082130056,209610881939,https://detail.1688.com/offer/971568329515.html?spm=a26352.b28411319.offerlist.21.723c1e62ixhARz,高单量基本盘,0920新增,22594338419,24.35,无白名单价格,2
女士二合一保温包，可装15.6英寸笔记本电脑和大容量午餐盒,白色的,41.55,https://cf.shopee.com.br/file/br-11134207-820le-mr0vt2i0e77rdd,http://shopee.com.br/product/518270617/22594338419,女包,P0-托特包,IVCN2026082130056,209610881938,https://detail.1688.com/offer/891440977069.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,22594338419,41.55,无白名单价格,2
黑色中号手提包，带手柄,黑色中号手提包，带手柄,69,https://cf.shopee.com.br/file/sg-11134201-7rfhl-m9ef4tc80py1a2,http://shopee.com.br/product/1002664154/22598458065,女包,P0-托特包,IVCN2026062321915,228784077767,https://detail.1688.com/offer/958264296007.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i42&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,22598458065,75.9,有白名单价格，货盘查询,1
现代 2026 款单肩包，带吊坠，防水手提包，可斜挎或双肩背。,咖啡店,14.38,https://cf.shopee.com.br/file/br-11134207-820lr-mr1ie6dbnqbp85,http://shopee.com.br/product/1732819575/22699356095,女包,P0-托特包,IVCN2026092071390,179725151647,https://detail.1688.com/offer/932086548896.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,22699356095,14.38,无白名单价格,1
CLN 0621T-卡罗琳手提袋,黑/白,32.64,https://cf.shopee.ph/file/ph-11134201-23020-z2fxvblqf2nv33,http://shopee.ph/product/56564601/22727799915,女包,P0-托特包,IVCN2026092071936,193942771516,https://detail.1688.com/offer/899053388758.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0921新增,22727799915,32.64,无白名单价格,2
CLN 0621T-卡罗琳手提袋,内存/白,32.64,https://cf.shopee.ph/file/ph-11134201-23020-yplutdlqf2nv21,http://shopee.ph/product/56564601/22727799915,女包,P0-托特包,IVCN2026092071936,193942771517,https://detail.1688.com/offer/899053388758.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0921新增,22727799915,32.64,无白名单价格,2
樱桃红中号手提包，带手柄,樱桃红中号手提包，带手柄,58,https://cf.shopee.com.br/file/sg-11134201-7rfgd-m97dcdtk5q3dcd,http://shopee.com.br/product/1002664154/22798369104,女包,P0-托特包,IVCN2026082130359,209605818226,https://detail.1688.com/offer/987583908084.html?spm=a26352.b28411319/2508.0.0,高单量基本盘,0920新增,22798369104,63.8,有白名单价格，货盘查询,1
40个装纯棉环保袋（30x30厘米） - 现货供应,40个装纯棉环保袋（30x30厘米） - 现货供应,123.44,https://cf.shopee.com.br/file/sg-11134201-7reps-m8hry4nxjclz4c,http://shopee.com.br/product/485281806/22893906194,女包,P0-托特包,IVCN2026092072535,239420289896,https://detail.1688.com/offer/930033635499.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,22893906194,123.44,无白名单价格,1
20个装纯棉环保袋（35x40厘米） - 现货发售,20个装纯棉环保袋（35x40厘米） - 现货发售,49.41,https://cf.shopee.com.br/file/sg-11134201-7reps-m8hry4nxjclz4c,http://shopee.com.br/product/485281806/22893906219,女包,P0-托特包,IVCN2026092071280,228783041531,https://detail.1688.com/offer/831296864427.html?spm=a26352.b28411319/2508.0.0,高单量基本盘,0921新增,22893906219,49.41,无白名单价格,1
HOMELAND - 日式帆布手提包，饰有刺绣图案，拉链封口，配有长肩带。有黑色和棕色可选。,黑色的,29,https://cf.shopee.co.th/file/th-11134207-7r98q-lzac3y2j6vsxbc,http://shopee.co.th/product/5065321/22982912792,女包,P0-托特包,IVCN2026082413288,127728612915,https://detail.1688.com/offer/905689377963.html?spm=a26352.b28411319.offerlist.6.46cd1e62jpx8gX,高单量基本盘,0920新增,22982912792,31.9,有白名单价格，货盘查询,1
30个环保棉布袋套装，尺寸25x30厘米，单色丝网印刷，可定制毕业派对礼品,30个环保棉布袋套装，尺寸25x30厘米，单色丝网印刷，可定制毕业派对礼品,135,https://cf.shopee.com.br/file/br-11134207-7r98o-lwsy4tu9my0vca,http://shopee.com.br/product/400974914/22997603794,女包,P0-托特包,IVCN2026092072513,219596214182,https://detail.1688.com/offer/911699664884.html?spm=a26352.b28411319.offerlist.16.1db61e62yNR2OS,高单量基本盘,0921新增,22997603794,140.59,有白名单价格，货盘查询,1
Retta 女士大号手提包，拉链和按扣闭合，双提手,海伦娜·普雷塔,28.52,https://cf.shopee.com.br/file/br-11134201-23030-89a22e3ci4nv20,http://shopee.com.br/product/341708194/23028102116,女包,P0-托特包,IVCN2026092072579,59266760093,"https://detail.1688.com/offer/866908389720.html?spm=a26352.b28411319.offerlist.12.aa931e62Y55lwq
https://detail.1688.com/offer/669500864179.html?spm=a26352.b28411319.offerlist.958.7ba81e62kPGFtY",高单量基本盘,0921新增,23028102116,28.52,无白名单价格,1
新款 Seagloca 手提包，大容量，时尚女款，编号 1584。,黑色的,24,https://cf.shopee.co.th/file/cn-11134207-7r98o-lufy0qbl77dq2d,http://shopee.co.th/product/265254588/23070334824,女包,P0-托特包,IVCN2026082810527,221686113980,https://detail.1688.com/offer/859966489310.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b52090217823844795064653e0c06&token=spFQwler4yx%2FTCnxYLUoysHMiaTrObvymG7f61%2FFKqZNYqI6yuvKrBAKfE0ABswJ,品牌品,0920新增,23070334824,24,无白名单价格,1
100 个环保手提袋套装，37x41 厘米，纯棉材质，适用于超市、购物、市场，可水洗，耐用。,100 个环保手提袋套装，37x41 厘米，纯棉材质，适用于超市、购物、市场，可水洗，耐用。,370,https://cf.shopee.com.br/file/sg-11134201-8225e-mhqie75m2vwj12,http://shopee.com.br/product/1088021701/23099198671,女包,P0-托特包,IVCN2026072113205,199182771673,https://detail.1688.com/offer/588576944770.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23099198671,370.9,有白名单价格，货盘查询,1
超大号 SPIOLED League 手提包，优质 PU 皮革 / 红色,红色的,54,https://cf.shopee.vn/file/vn-11134207-7r98o-lnpqhhv09lv113,http://shopee.vn/product/77432540/23185773322,女包,P0-托特包,IVCN2026072113273,148417771471,https://detail.1688.com/offer/811949286969.html?spm=a26352.13672862.offerlist.52.731f1e62NrkWlh,高单量基本盘,0920新增,23185773322,59.4,有白名单价格，货盘查询,1
GILAN Alice TCS014 女士手提包 - 大号皮革包，可装下笔记本电脑和 A4 文件，非常适合工作或学习。,黑色的,45.18,https://cf.shopee.vn/file/vn-11134207-81ztc-mqirxcw9uoeafd,http://shopee.vn/product/466950089/23189719609,女包,P0-托特包,IVCN2026082130395,245553967179,https://detail.1688.com/offer/902187130038.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23189719609,45.18,无白名单价格,1
迷你手提包，带提手，可可棕色,迷你手提包，带提手，可可棕色,30,https://cf.shopee.com.br/file/sg-11134201-7rdyi-md6cuooxdvp35d,http://shopee.com.br/product/1002664154/23194299176,女包,P0-托特包,IVCN2026092072198,109724942436,https://detail.1688.com/offer/1037916118319.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717894694975763043e0e39&token=hZOtxRFBSFCwtzugzqhXTSZdKbCcIeAiz0TH1COXoqTCKj8%2F3%2FGnOeX1F4SLqY2F,高单量基本盘,0921新增,23194299176,33,有白名单价格，货盘查询,1
专业手提包，带手柄，可可棕色,专业手提包，带手柄，可可棕色,69,https://cf.shopee.com.br/file/sg-11134201-7rdvk-mdg08q46pega62,http://shopee.com.br/product/1002664154/23194299219,女包,P0-托特包,IVCN2026082130400,149785969740,https://detail.1688.com/offer/628644849813.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23194299219,75.9,有白名单价格，货盘查询,1
Her.declub Stella 购物袋,Her.declub Stella 购物袋,33.28,https://cf.shopee.vn/file/vn-11134207-7r98o-lowramquvrke6f,http://shopee.vn/product/299362409/23262219062,女包,P0-托特包,IVCN2026092072084,166250313483,"https://detail.1688.com/offer/946721541482.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/981874555851.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i125&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982",品牌品,0921新增,23262219062,33.28,无白名单价格,1
女士大号手提单肩包 + 洗漱包 | 可装小型笔记本电脑 | 适合工作、上学、日常使用，时尚耐用,焦糖,14.2,https://cf.shopee.com.br/file/br-11134207-820m4-mnrzjdkylfk177,http://shopee.com.br/product/1491769156/23299449440,女包,P0-托特包,IVCN2026082413331,219188991443,https://detail.1688.com/offer/912393049107.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23299449440,15.62,有白名单价格，货盘查询,3
女士大号手提单肩包 + 洗漱包 | 可装小型笔记本电脑 | 适合工作、上学、日常使用，时尚耐用,所以,14.2,https://cf.shopee.com.br/file/br-11134207-820lo-mnrzjdkyk0zl28,http://shopee.com.br/product/1491769156/23299449440,女包,P0-托特包,IVCN2026082413331,219188991442,https://detail.1688.com/offer/912393049107.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23299449440,15.62,有白名单价格，货盘查询,3
女士大号手提单肩包 + 洗漱包 | 可装小型笔记本电脑 | 适合工作、上学、日常使用，时尚耐用,米白色,14.2,https://cf.shopee.com.br/file/br-11134207-820lk-mnrzjdkymu4h05,http://shopee.com.br/product/1491769156/23299449440,女包,P0-托特包,IVCN2026082413331,219188991444,https://detail.1688.com/offer/912393049107.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23299449440,15.62,有白名单价格，货盘查询,3
MOSSDOOM Lona 女士通勤单肩包，带拉链，可装14英寸笔记本电脑,杏,40.58,https://cf.shopee.com.my/file/cn-11134207-7r98o-lpa7sb0fmb8c3a,http://shopee.com.my/product/1068445776/23388314157,女包,P0-托特包,IVCN2026082810542,197213979583,https://detail.1688.com/offer/931572645530.html?spm=a26352.b28411319.offerlist.10.15b61e62wxcT77,品牌品,0920新增,23388314157,40.58,无白名单价格,2
MOSSDOOM Lona 女士通勤单肩包，带拉链，可装14英寸笔记本电脑,黑色的,32.01,https://cf.shopee.com.my/file/cn-11134207-7r98o-lpa7sb0fp4d842,http://shopee.com.my/product/1068445776/23388314157,女包,P0-托特包,IVCN2026082810542,197213979584,https://detail.1688.com/offer/931572645530.html?spm=a26352.b28411319.offerlist.10.15b61e62wxcT77,品牌品,0920新增,23388314157,32.01,无白名单价格,2
GILAN Glady Bag TCS001 女士手提包（3 种颜色） - 可装笔记本电脑和 A4 文件，非常适合工作或学习。,黑色的,39.5,https://cf.shopee.vn/file/vn-11134207-7qukw-ljpiqw1e740285,http://shopee.vn/product/466950089/23475110446,女包,P0-托特包,IVCN2026092071748,137653931303,https://detail.1688.com/offer/909778332295.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=cd9fedc51b0e47ed853c1ecb35ae9d6b&sessionid=dba2c209a7ec431a9db4f2bee5d3e3d9&sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04,高单量基本盘,0921新增,23475110446,43.45,有白名单价格，货盘查询,2
GILAN Glady Bag TCS001 女士手提包（3 种颜色） - 可装笔记本电脑和 A4 文件，非常适合工作或学习。,棕色的,34,https://cf.shopee.vn/file/vn-11134207-7qukw-ljpiqw1e8iki98,http://shopee.vn/product/466950089/23475110446,女包,P0-托特包,IVCN2026092071748,137653931304,https://detail.1688.com/offer/817234145705.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,23475110446,37.4,有白名单价格，货盘查询,2
10个装个性化环保袋 • 选择您的设计 • 可印制Logo或定制图案 • 可重复使用棉布,米色/原色，10 件,68,https://cf.shopee.com.br/file/br-11134207-81z1k-mgp65rjme58g5a,http://shopee.com.br/product/1501959529/23494670285,女包,P0-托特包,IVCN2026092071791,209181954644,https://detail.1688.com/offer/625473062806.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417822058009787770e0e84&token=ei0FTujjNB23ckTPXRbdTcpR93WAFi12nJ%2FGDBsMKrMJRcVvI%2Fb0TyOhBfVxkRLr,高单量基本盘,0921新增,23494670285,68.83,有白名单价格，货盘查询,1
20个装环保无纺布袋礼品袋可重复使用手提袋购物袋收纳袋,紫色/20个，PT-XL（38x51x12厘米）,12,https://cf.shopee.ph/file/sg-11134201-22100-683g5ytxdnivc4,http://shopee.ph/product/862606880/23500266375,女包,P0-托特包,IVCN2026092071189,182745132594,https://detail.1688.com/offer/691098356309.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=ef61b00bdac34b0abe32a0996cdec629&sessionid=6248f0a1ea134f2aa9b72530be9b5ce7&sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04,高单量基本盘,0921新增,23500266375,13.2,有白名单价格，货盘查询,1
专业手提包，带手柄，樱桃红,专业手提包，带手柄，樱桃红,24,https://cf.shopee.com.br/file/br-11134207-820mf-moin9k2duzgl80,http://shopee.com.br/product/1002664154/23593983764,女包,P0-托特包,IVCN2026062324190,119868736248,https://detail.1688.com/offer/908781813043.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23593983764,26.4,有白名单价格，货盘查询,1
专业手提包，焦糖色手柄,专业手提包，焦糖色手柄,24,https://cf.shopee.com.br/file/sg-11134201-7rfg2-m9udkqaq3qn6fa,http://shopee.com.br/product/1002664154/23593983770,女包,P0-托特包,IVCN2026082130446,239421941292,https://detail.1688.com/offer/908781813043.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23593983770,26.4,有白名单价格，货盘查询,1
专业手提包，黑色手柄,专业手提包，黑色手柄,24,https://cf.shopee.com.br/file/br-11134207-820l6-moic6xvjos91ac,http://shopee.com.br/product/1002664154/23593983777,女包,P0-托特包,IVCN2026072112866,129650490031,https://detail.1688.com/offer/908781813043.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0920新增,23593983777,26.4,有白名单价格，货盘查询,1
中号手提包，带手柄，大西洋蓝,中号手提包，带手柄，大西洋蓝,69,https://cf.shopee.com.br/file/sg-11134201-824ig-mfjsg4mca13e64,http://shopee.com.br/product/1002664154/23594507989,女包,P0-托特包,IVCN2026092071445,239429748941,https://detail.1688.com/offer/850106249939.html?sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04&spm=a26352.b28411319/2508.0.0,高单量基本盘,0921新增,23594507989,75.9,有白名单价格，货盘查询,1
可可棕色中号手提包，带手柄,可可棕色中号手提包，带手柄,26,https://cf.shopee.com.br/file/sg-11134201-7rdwa-md6cuyq6qo8s73,http://shopee.com.br/product/1002664154/23598799745,女包,P0-托特包,IVCN2026092071285,149547939153,https://detail.1688.com/offer/812315408062.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高单量基本盘,0921新增,23598799745,28.6,有白名单价格，货盘查询,1
